"","Neighborhood","Cluster","Address","Reposting.ID","Description","Price","Bedrooms","Square.Footage","Link","ID","City"
"150","Center City",5,"(Loft District)",5281986700,"Renovated Condo For Rent In The Loft District","$3,045 ",2,NA,"/apa/5518352000.html",5518352000,"Philadelphia"
"151","Center City",5,"(1500 Chestnut St Unit #15D(19102))",NA,"Luxury And Convenient 1BR Apartment","$2,100 ",1,845,"/apa/5529680575.html",5529680575,"Philadelphia"
"152","Center City",5,"(1013 Chestnut St)",NA,"Spectacular unit in the beautiful Victory Condominiums Building!","$1,775 ",1,NA,"/apa/5510715937.html",5510715937,"Philadelphia"
"153","Center City",5,"(1815 John F Kennedy Blvd)",5167229821,"*RESORT-STYLE LIVING IN CENTER CITY!* 1 FREE month!","$2,308 ",1,800,"/apa/5540936818.html",5540936818,"Philadelphia"
"154","Center City",5,"(130 Arch Street)",4559401636,"2bed 2bath- Olde City apt available W/D in-unit. Rooftop Deck","$2,020 ",2,NA,"/apa/5537451565.html",5537451565,"Philadelphia"
"155","Center City",5,"(22nd & Lombard)",4844005915,"Charming 1 Bd., Reasonably Priced in Rittenhouse Square Area","$865 ",1,550,"/apa/5540785349.html",5540785349,"Philadelphia"
"156","Center City",5,"(18 & Pine Sts)",NA,"SATURDAY APT TOUR!!! RITTENHOUSE SQUARE!! BEAUTIFUL RENOVATED 1 BDS","$1,850 ",1,NA,"/apa/5502811217.html",5502811217,"Philadelphia"
"157","Center City",5,"(117 S 22nd Street)",NA,"Large, Bright, Cozy One-Bedroom APT for Rent, Rittenhouse West 19103","$1,270 ",1,NA,"/apa/5541364517.html",5541364517,"Philadelphia"
"158","Center City",5,"(740 S Columbus Blvd)",NA,"Unique Opportunity to live in one of Premier Waterfront Communities","$2,950 ",3,NA,"/apa/5499709369.html",5499709369,"Philadelphia"
"159","Center City",5,"(Center City)",5389081273,"Beautiful apartment /soaring ceilings & lots of windows","$1,500 ",2,NA,"/apa/5502789295.html",5502789295,"Philadelphia"
"160","Center City",5,"(20 N Front St)",NA,"TRENDY LIVING IN OLD CITY at the Mercantile Building","$2,400 ",2,NA,"/apa/5499712663.html",5499712663,"Philadelphia"
"161","Center City",5,"(1815 John F Kennedy Blvd)",5167229821,"*RESORT-STYLE LIVING IN CENTER CITY!* 1 FREE month!","$2,355 ",1,800,"/apa/5540729817.html",5540729817,"Philadelphia"
"162","Center City",5,"(1815 John F Kennedy Blvd)",5167229821,"*RESORT-STYLE LIVING IN CENTER CITY!* 1 FREE month!","$2,118 ",1,800,"/apa/5540932272.html",5540932272,"Philadelphia"
"163","Center City",5," (301 Race St Unit #316,PA 19106)",NA,"Loft-Style Bi-Level 1BR Condo Apartment","$1,900 ",1,850,"/apa/5541523508.html",5541523508,"Philadelphia"
"164","Center City",5,"(Center City)",4581067247,"Sunny 1 BR, Riverwest, All Utl. incl.","$1,550 ",1,538,"/apa/5541325264.html",5541325264,"Philadelphia"
"165","Center City",5,"(1601 Sansom St)",5433199318,"Spacious 1BR Apartment With All Modern Appliances","$1,691 ",1,681,"/apa/5498804613.html",5498804613,"Philadelphia"
"166","Center City",5,"(Rittenhouse1720 Lombard st)",5441167653,"Lovely bi-level 1BR/1.5BA Penthouse with All utilities included.","$2,350 ",1,NA,"/apa/5522845487.html",5522845487,"Philadelphia"
"167","Center City",5,"(1900 ARCH STREET)",NA,"BEAUTIFUL APARTMENTS WITH GREAT AMENITIES!","$1,730 ",1,NA,"/apa/5541345415.html",5541345415,"Philadelphia"
"168","Center City",5,"(1420 Locust St)",NA,"lovely 1BD/1BA condo is located on the 22nd floor of the Academy House","$1,995 ",1,NA,"/apa/5519661842.html",5519661842,"Philadelphia"
"169","Center City",5," (2040 Market St Unit #610, Philadelphia, PA 19103)",NA,"Spacious 1 Br in Rittenhouse High Rise - Renovated - 20TH & MARKET ST","$1,861 ",1,730,"/apa/5533703282.html",5533703282,"Philadelphia"
"170","Center City",5,"(1530 Spruce st)",5385581007,"Great size 1 BR wHardwood floors in Center City! Gym!","$1,495 ",1,NA,"/apa/5541342276.html",5541342276,"Philadelphia"
"171","Center City",5,"(1600-18 Arch St Unit #1516(19103))",NA,"Live in luxury Convenient, Luxury And Renovated 1BR/1BA Apartmenent","$2,100 ",1,825,"/apa/5519379122.html",5519379122,"Philadelphia"
"172","Center City",5,"(1720 Lombard/Rittenouse)",5439841869,"Lovely bi-level 1BR/1.5BA Penthouse with All utilities included.","$2,350 ",1,NA,"/apa/5522818031.html",5522818031,"Philadelphia"
"173","Center City",5,"(125 N. 4th St.)",NA,"Old City 1 bed/1 bath with private deck for rent","$1,900 ",1,741,"/apa/5540847768.html",5540847768,"Philadelphia"
"174","Center City",5,"(1936 Spruce Street - Rittenhouse Square)",NA,"Spacious Bi-level 4BR with Huge Living Room and Lots of Closet Space!","$4,500 ",4,NA,"/apa/5522814895.html",5522814895,"Philadelphia"
"175","Center City",5,"(Loft District/Center City)",NA,"Brand New Renovated Warehouse! 2 Bed 2 Bath w/all amenities.","$1,525 ",2,820,"/apa/5534880937.html",5534880937,"Philadelphia"
"176","Center City",5,"(1530 Spruce st)",NA,"Lovely 2BR/1BA in prime center City Location!!","$2,295 ",2,NA,"/apa/5516632021.html",5516632021,"Philadelphia"
"177","Center City",5,"(2100 Walnut)",NA,"Rittenhouse 2 Bedroom 1.5 Baths!!! Washer/Dryer *ONE FREE MONTH*","$2,190 ",2,NA,"/apa/5541716258.html",5541716258,"Philadelphia"
"178","Center City",5,"(1530 Spruce st)",NA,"Large 1BR unit close to Rittenhouse. Free month rent!","$1,795 ",1,NA,"/apa/5508120520.html",5508120520,"Philadelphia"
"179","Center City",5,"(328 S 15th St)",NA,"Rare Offering Renovated & Upgraded Multifamily Home in Centr City Area","$3,600 ",3,1600,"/apa/5540681635.html",5540681635,"Philadelphia"
"180","Center City",5," (1810 Rittenhouse Sq Unit #2109,PA 19103)",NA,"Amazing Unique Unit With 1BR/BA Apartmenent","$1,700 ",1,536,"/apa/5541482470.html",5541482470,"Philadelphia"
"181","Center City",5,"(224-30 W Rittenhouse Sq Unit #111)",NA,"Great 1BR Corner Sun Filled Apartmenent","$1,575 ",1,528,"/apa/5541470661.html",5541470661,"Philadelphia"
"182","Center City",5,"(Center City)",4897761995,"Goldtex - Smart & Beautiful - Future Of Philadelphia Living","$3,855 ",3,1500,"/apa/5541299566.html",5541299566,"Philadelphia"
"183","Center City",5,"(224-30 W Rittenhouse Sq)",NA,"Live in the center of it all. Sunny 2 bed, 2 bath Condo with Terrace","$2,990 ",2,NA,"/apa/5511524499.html",5511524499,"Philadelphia"
"184","Center City",5," (1944 South St Unit #2, Philadelphia, PA 19146)",NA,"4 Br 2.5 Ba at 20TH & SOUTH ST - Graduate Hospital - APRIL 2 MOVE-IN","$3,200 ",4,1900,"/apa/5524623158.html",5524623158,"Philadelphia"
"185","Center City",5,"(1420 Locust St)",NA,"High Floor, Large 2 Bedroom, 2 Full Bath unit","$2,600 ",2,NA,"/apa/5511498443.html",5511498443,"Philadelphia"
"186","Center City",5," (2040 Market St Unit #610, Philadelphia, PA 19103)",NA,"Spacious 1 Br in Rittenhouse High Rise - Renovated - 20TH & MARKET ST","$1,861 ",1,730,"/apa/5524522162.html",5524522162,"Philadelphia"
"187","Center City",5,"(15TH AT CHESTNUT)",4889173435,"RENT @ THE ELLINGTON","$1,900 ",1,NA,"/apa/5498084083.html",5498084083,"Philadelphia"
"188","Center City",5,"(Ave of Arts)",5408568891,"Enormous three bedroom house, remodeled","$800 ",3,NA,"/apa/5534374640.html",5534374640,"Philadelphia"
"189","Center City",5," (9 N 9th St, 402)",NA,"Unique 2BR Apartment Home Close To All Public Transportation","$1,890 ",2,1100,"/apa/5537556812.html",5537556812,"Philadelphia"
"190","Center City",5,"(117 South st)",5512151513,"Great 2 BR unit on 2nd and South. W/D in unit .","$1,350 ",2,NA,"/apa/5541166688.html",5541166688,"Philadelphia"
"191","Center City",5,"(CENTER CITY)",NA,"LET US PAY YOU TO MOVE-IN! MODERN, 1BR/1BA APARTMENT!!","$1,983 ",1,668,"/apa/5540925921.html",5540925921,"Philadelphia"
"192","Center City",5,"(Center City)",5408534927,"Beautiful two bedroom Apartment, filled with sunlight","$1,500 ",2,NA,"/apa/5534343260.html",5534343260,"Philadelphia"
"193","Center City",5," (7 Bank St, Philadelphia, PA 19106)",NA,"3 Br + 3 Full and 2 Half Baths in Old City + YARD + ROOFDECK - June 1","$3,500 ",3,2700,"/apa/5526200715.html",5526200715,"Philadelphia"
"194","Center City",5,"(1720 Lombard st)",5430075468,"ALL UTILITIES INCLUDED! ||Free Month|| 1 BR in Rittenhouse***","$1,595 ",1,NA,"/apa/5541385342.html",5541385342,"Philadelphia"
"195","Center City",5,"(1033 chestnut st)",4417908023,"LUXURY TWO-BEDROOM APARTMENT IN CENTER CITY","$1,600 ",2,800,"/apa/5536875619.html",5536875619,"Philadelphia"
"196","Center City",5,"(117 Chestnut st)",5244829618,"FREE MONTH* Beautiful SPACIOUS 2 BR!* :) Amazing location Old City :)","$2,500 ",2,1500,"/apa/5541176741.html",5541176741,"Philadelphia"
"197","Center City",5,"(Society Hill/2nd Street)",5506981824,"spacious, bright rental home*hardwood floors*full kitchen*PRIVATE DECK","$2,995 ",3,2000,"/apa/5540887484.html",5540887484,"Philadelphia"
"198","Center City",5,"(1900 ARCH STREET)",NA,"GREAT 1BD/1BA UNITS AT GREAT PRICES!","$1,730 ",1,NA,"/apa/5541358501.html",5541358501,"Philadelphia"
"199","Center City",5,"(1806 Rittenhouse Sq Unit #709(Philly))",NA,"Charming, Large, Remodeled 3BR/2BA Apartment","$3,990 ",3,1514,"/apa/5517832727.html",5517832727,"Philadelphia"
"200","Center City",5,"(2223 Spruce Street - Rittenhouse Square)",NA,"Beautiful Rittenhouse 1 Bed with Renovated Kitchen, W/d, Central Air!","$1,625 ",1,NA,"/apa/5523873893.html",5523873893,"Philadelphia"
"201","Center City",5,"(1600-18 Arch St Unit #711(19103))",NA,"Gorgeous New Renovated 1BR Apartment","$2,100 ",1,798,"/apa/5529620080.html",5529620080,"Philadelphia"
"202","Center City",5,"(1900 ARCH STREET)",NA,"CITY LIVING AT I'S FINEST & PETS ARE WELCOME - NO RESTRICTIONS!","$1,730 ",1,NA,"/apa/5541353332.html",5541353332,"Philadelphia"
"203","Center City",5,"(1701 South St)",NA,"Graduate Hospital's hottest new luxury building!!","$1,800 ",1,NA,"/apa/5522441194.html",5522441194,"Philadelphia"
"204","Center City",5,"(1527 Spruce Street - Center City)",NA,"Beautiful Rittenhouse 1 Bed with Renovated Kitchen, W/d, Central Air!","$1,575 ",1,NA,"/apa/5522240648.html",5522240648,"Philadelphia"
"205","Center City",5," (7 Bank St, Philadelphia, PA 19106)",NA,"3 Br + 3 Full and 2 Half Baths in Old City + YARD + ROOFDECK - June 1","$3,500 ",3,2700,"/apa/5540865801.html",5540865801,"Philadelphia"
"206","Center City",5,"(303 South street)",NA,"Large 2BR/2BA unit with W/D on South street. Available NOW","$1,550 ",2,NA,"/apa/5535353863.html",5535353863,"Philadelphia"
"207","Center City",5," (511 S 17th St Unit #2, PA19146)",NA,"Spacious And Large 2BR Panoramic Views Of the City","$2,650 ",2,1500,"/apa/5541647807.html",5541647807,"Philadelphia"
"208","Center City",5,"(2220 Walnut Street)",5291757133,"FIRST LOOK: 1 Bedroom Apartment at The Roosevelt","$1,375 ",1,600,"/apa/5540994723.html",5540994723,"Philadelphia"
"209","Center City",5,"(1810 Rittenhouse Sq)",NA,"Penthouse one bedroom apartment for rent at the Rittenhouse Savoy","$1,800 ",1,NA,"/apa/5519675671.html",5519675671,"Philadelphia"
"210","Center City",5,"(1700 Walnut Street)",NA,"Perfect 1 bedroom in the center of it all. 24 hour concierge.","$1,875 ",1,NA,"/apa/5514649532.html",5514649532,"Philadelphia"
"211","Center City",5,"(1613 Spruce Street - Center City)",NA,"Renovated 2 Bed - W/D, Central air, Granite Counters, Stainless Steel!","$2,300 ",2,NA,"/apa/5522826877.html",5522826877,"Philadelphia"
"212","Center City",5,"(2100 Walnut Street)",NA,"Rittenhouse Junior One Bedroom *FREE GYM* *ONE MONTH FREE*","$1,435 ",1,NA,"/apa/5541726052.html",5541726052,"Philadelphia"
"213","Center City",5,"(Center City)",4897761995,"Incredible City Skyline Views - Unbelievable Philly Living @ Goldtex","$2,695 ",1,950,"/apa/5541297693.html",5541297693,"Philadelphia"
"214","Center City",5,"(224-30 W Rittenhouse Sq)",NA,"Junior one bedroom at The Dorchester with a balcony","$1,675 ",1,NA,"/apa/5515525224.html",5515525224,"Philadelphia"
"215","Center City",5,"(1815 John F Kennedy Blvd)",NA,"Make this Luxury Center City Philadelphia High Rise Your Home Today","$2,018 ",1,NA,"/apa/5532084590.html",5532084590,"Philadelphia"
"216","Center City",5,"(1420 Locust St)",NA,"Condo is Located on the 22nd Floor of the Academy House","$1,995 ",1,NA,"/apa/5511465477.html",5511465477,"Philadelphia"
"217","Center City",5,"(117 Chestnut St)",NA,"1 month free for immediate move-ins!!","$2,500 ",2,NA,"/apa/5532082416.html",5532082416,"Philadelphia"
"218","Center City",5,"(23 S 23rd St)",5534928450,"COMING UP*LUXURY BI LEVEL CONDO IN A RITTENHOUSE DOORMAN BUILDING","$4,300 ",2,2045,"/apa/5540844190.html",5540844190,"Philadelphia"
"219","Center City",5,"(Front and Race)",5355807147,"Coming April 2016, The Best Luxury Old City Has To Offer!","$3,500 ",3,3500,"/apa/5494999234.html",5494999234,"Philadelphia"
"220","Center City",5,"(2218 Delancey Pl Unit #1ST FL(19103))",NA,"Bi-Level, Spacious And Bright 2BR Apartment","$3,200 ",2,2300,"/apa/5529273588.html",5529273588,"Philadelphia"
"221","Center City",5,"(THE ARTS DISTRICT)",4859935120,"Acdemy House Condo","$1,600 ",1,NA,"/apa/5498105497.html",5498105497,"Philadelphia"
"222","Center City",5,"(2131 Spruce Street - Rittenhouse Square)",5364645321,"Brand New Apt -Granite, Stainless Steel, W/D in unit, Central air!","$3,500 ",3,NA,"/apa/5526694283.html",5526694283,"Philadelphia"
"223","Center City",5,"(230 N. 21st Street)",5411742500,"ART DECO Bldg-2nd Flr-H/W Flrs-Faces North-Avail Now!","$1,780 ",1,800,"/apa/5540739974.html",5540739974,"Philadelphia"
"224","Center City",5," (201 S 25th St Unit ##614,(19103))",NA,"Lofty-Style, Modern,Luxury 2BR Apartment","$2,900 ",2,1122,"/apa/5529220934.html",5529220934,"Philadelphia"
"225","Center City",5," (1815 John F Kennedy Blvd Unit #1608 A,)",NA,"Brand New Modern And Luxury 1BR Apartmenent","$2,018 ",1,550,"/apa/5524069522.html",5524069522,"Philadelphia"
"226","Center City",5," (1900-20 Arch St Unit #620,19103)",NA,"Amazing And Beautiful 1BR Apartment","$1,795 ",1,NA,"/apa/5517856251.html",5517856251,"Philadelphia"
"227","Center City",5,"(Center City - 15th & Pine)",5485304544,"BiLevel, 1 BR plus DEN/office, Hardwood, Laundry","$1,295 ",1,NA,"/apa/5541425778.html",5541425778,"Philadelphia"
"228","Center City",5,"(Loft District)",5282007640,"Loft District Gorgeous Apartment For Rent","$2,995 ",2,NA,"/apa/5518355572.html",5518355572,"Philadelphia"
"229","Center City",5,"(1936 Spruce Street - Rittenhouse Square)",NA,"Incredible Bi-Level 4 Bed with Massive Living Room and Modern Kitchen!","$4,900 ",4,NA,"/apa/5522789604.html",5522789604,"Philadelphia"
"230","Center City",5,"(1425 Locust St)",NA,"Welcome to the Aria Condominium","$2,000 ",1,NA,"/apa/5515529030.html",5515529030,"Philadelphia"
"231","Center City",5,"(130 Arch Street)",4559401636,"��__��_1bed in Olde City apt available W/D in-unit. Rooftop Deck��__��_","$1,325 ",1,NA,"/apa/5537230673.html",5537230673,"Philadelphia"
"232","Center City",5,"(235 S. 15th Street)",4866945178,"ACT FAst one bedroom in Rittenhouse!","$1,275 ",1,700,"/apa/5540822244.html",5540822244,"Philadelphia"
"233","Center City",5,"(Saint Peters)",5401446672,"Gorgeous cottage overlooking creek","$1,150 ",2,NA,"/apa/5513191470.html",5513191470,"Philadelphia"
"234","Center City",5,"(2028 Rittenhouse Square)",NA,"Luxury Renovated Rittenhouse Apt - Elevator, Central Air, In-Unit W/D!","$4,800 ",3,NA,"/apa/5504626446.html",5504626446,"Philadelphia"
"235","Center City",5,"(1013 Chestnut St)",NA,"Spectacular unit in the beautiful Victory Condominiums Building","$1,775 ",1,NA,"/apa/5515410088.html",5515410088,"Philadelphia"
"236","Center City",5,"(2101 Market St)",NA,"Never Miss the Great Opportunity to live in this beautiful apartment","$2,800 ",1,NA,"/apa/5501309547.html",5501309547,"Philadelphia"
"237","Center City",5,"(21ST AT CHESTNUT)",4889144984,"RENT AT RIVERWEST CONDO","$1,400 ",1,NA,"/apa/5498095911.html",5498095911,"Philadelphia"
"238","Center City",5,"(328 S 15th St)",NA,"Completely Renovated Designer Apartment With Tons of Amenities","$3,600 ",3,1600,"/apa/5541895988.html",5541895988,"Philadelphia"
"239","Center City",5,"(500 Manning Walk)",NA,"Spacious 2 floor 3 Bedrooms and 2 Bathrooms Town Home","$3,200 ",3,NA,"/apa/5501298835.html",5501298835,"Philadelphia"
"240","Center City",5,"(230 N. 21st Street)",5411742500,"6th Flr-Corner Unit-H/W Flrs-Faces SOUTH-Avail Now!","$2,055 ",1,1000,"/apa/5540733750.html",5540733750,"Philadelphia"
"241","Center City",5,"(1530 Spruce st)",NA,"Great 1BR in Center city. Free month and Free Gym.","$1,495 ",1,NA,"/apa/5515531419.html",5515531419,"Philadelphia"
"242","Center City",5," (2040 Market St Unit #610, Philadelphia, PA 19103)",NA,"Spacious 1 Br in Rittenhouse High Rise - Renovated - 20TH & MARKET ST","$2,030 ",1,730,"/apa/5540750269.html",5540750269,"Philadelphia"
"243","Center City",5,"(1836 Delancey St Unit #7(19103))",NA,"Beautiful 2BR/1BA Apartment With Eminent Features","$2,550 ",2,NA,"/apa/5529553218.html",5529553218,"Philadelphia"
"244","Center City",5,"(1420 Locust St)",NA,"Large one Bedroom with Separate Dining Area","$1,850 ",1,NA,"/apa/5533467718.html",5533467718,"Philadelphia"
"245","Center City",5,"(2218 Delancey Pl)",NA,"Completely Renovated 3rd floor front 1 bed, 1 bath Apartment","$1,600 ",1,NA,"/apa/5533465071.html",5533465071,"Philadelphia"
"246","Center City",5,"(1720 Lombard st)",NA,"Amazing Penthouse with THE best view in the city. FREE MONTH","$2,350 ",1,NA,"/apa/5504735829.html",5504735829,"Philadelphia"
"247","Center City",5,"(2108 Spring St)",NA,"A lovely fully renovated Townhouse in the Logan Square","$3,500 ",3,NA,"/apa/5503485648.html",5503485648,"Philadelphia"
"248","Center City",5,"(22nd & Lombard)",NA,"Fabulous 1 bedroom with den in Filter Square","$1,975 ",1,1100,"/apa/5529966398.html",5529966398,"Philadelphia"
"249","Center City",5,"(1001-13 Chestnut St)",NA,"Victory! Amazing large 1 bedroom, 1 bath updated Luxury","$1,650 ",1,NA,"/apa/5515533613.html",5515533613,"Philadelphia"
"250","Center City",5,"(514 S 4th St)",NA,"Nice Trinity is Located on Gaskill Street Near 4th","$1,375 ",2,NA,"/apa/5515551965.html",5515551965,"Philadelphia"
"251","Center City",5,"(323 Race St Unit #T3(19106))",NA,"Convenient, Molding and Gleaming 2BR Apartment","$3,300 ",2,1985,"/apa/5529448296.html",5529448296,"Philadelphia"
"252","Center City",5,"(1600-18 Arch St)",NA,"Live in luxury at The Phoenix Condominiums, a Historic Landmark","$2,100 ",1,NA,"/apa/5515397872.html",5515397872,"Philadelphia"
"253","Center City",5,"(5th and Lombard)",NA,"Looking for 2 roommates - July 1 move-in *roof deck*","$600 ",3,NA,"/apa/5534839266.html",5534839266,"Philadelphia"
"254","Center City",5,"(1001-13 Chestnut St)",NA,"Amazing Large 1 bedroom, 1 bath Updated Luxury Unit","$1,650 ",1,NA,"/apa/5499513288.html",5499513288,"Philadelphia"
"255","Center City",5," (2301 Cherry St, 10B)",NA,"Beautiful Oversized Tri-level 1BR 1.5BA Unit on The 10th Floor","$2,450 ",1,1105,"/apa/5540695098.html",5540695098,"Philadelphia"
"256","Center City",5,"(1900 ARCH STREET)",NA,"CORNER UNIT AVAILABLE FOR MAY MOVE-IN!","$1,830 ",1,NA,"/apa/5541348394.html",5541348394,"Philadelphia"
"257","Center City",5,"(Center City South)",NA,"It's all about location.. And this one has it!! Call quick","$1,800 ",2,NA,"/apa/5497248509.html",5497248509,"Philadelphia"
"258","Center City East",5,"(Center City East)",4906228003,"Offering 1 MONTH FREE PARKING- top floor apartment","$1,995 ",2,NA,"/apa/5537193472.html",5537193472,"Philadelphia"
"259","Center City East",5,"(Center City East)",4906228003,"1 MONTH FREE PARKING - The Warehouse Apartments at Center City East","$1,905 ",2,NA,"/apa/5537182619.html",5537182619,"Philadelphia"
"260","Center City East",5,"(Center City East)",4906228003,"1 MONTH FREE PARKING! W/D in-unit. Gym on-site","$1,500 ",1,NA,"/apa/5537245225.html",5537245225,"Philadelphia"
